Node,x,y
2937,100.9624023,1331.627991
2938,86.4732056,1316.039978
2939,92.4456024,1329.564026
2940,412.5428009,1178.09201
2941,402.8907928,371.1332092
2942,458.0131989,160.867981
2943,293.253156,458.2906996
2944,371.0200043,363.4635925
2945,403.2736053,367.0499878
2946,486.2072144,109.0200195
2947,374.0391998,287.9320068
2948,392.2568054,285.6679993
2949,402.7803955,244.1439819
2950,409.5955963,238.6799927
2951,451.092,1151.763996
2952,447.4268036,1142.428009
2953,129.451,108.2843956
2954,408.7933332,874.9046624
2955,398.3283705,871.5579185
2956,450.2427979,880.1375885
2957,431.6511111,1209.227996
2958,361.171112,1184.894664
2959,254.8755608,384.9411926
2960,410.9995422,1071.851227
2961,397.8347931,794.407196
2962,298.494004,1104.31198
2963,418.266668,1188.827996
2964,379.1736,1146.705196
2965,405.5932007,342.9555969
2966,371.433197,397.9100037
2967,362.540802,409.9667969
2968,460.5968018,62.36401367
2969,366.128328,346.7058196
2970,331.533332,1156.743552
2971,442.2588043,927.8779907
2972,242.38444,742.7791156
2973,259.4364,1223.563996
2974,339.8368,394.1488036
2975,374.0359955,228.2559816
2976,376.892807,292.0319824
2977,437.0731964,912.4147949
2978,412.2628021,334.7680054
2979,374.1356048,291.7760008
2980,397.0895996,374.5203857
2981,327.6808014,391.54599
2982,388.6136017,402.4759827
2983,373.0552063,403.9223938
2984,407.1896057,308.2999878
2985,410.827608,302.7359916
2986,391.3504028,307.1279907
2987,388.2127991,308.2919922
2988,380.8251953,317.139984
2989,408.5547943,300.2799988
2990,412.378006,297.2080078
2991,369.739592,296.0400076
2992,375.0200043,280.4880064
2993,381.7635956,281.4679872
2994,357.0619965,279.4840088
2995,370.4963989,244.156006
2996,414.0879974,227.4119873
2997,414.8327942,227.867981
2998,471.1443939,61.5440064
2999,475.5536041,76.3120116
3000,470.7691956,81.23199463
3001,466.316408,82.6439836
3002,500.8399963,115.4840088
3003,460.8546906,71.3324584
3004,463.4976044,69.4119872
3005,463.1611938,73.73199463
3006,459.505996,66.8319756
3007,467.4571991,71.4039917
3008,467.1155396,74.23016357
3009,486.5799866,144.5479736
3010,484.1643982,102.4559936
3011,482.7915954,94.104004
3012,478.917204,87.2119756
3013,488.03479,134.0440063
3014,485.4487915,129.8800049
3015,482.2951965,140.3759764
3016,487.5523987,90.85998535
3017,365.2747955,241.9360046
3018,369.138794,237.451996
3019,109.828796,1327.171996
3020,450.014404,181.1679676
3021,452.7808075,174.1199951
3022,452.3844,177.8675516
3023,440.524004,193.1959836
3024,440.8251953,188.1959839
3025,452.7420044,90.0079956
3026,443.623992,82.8560236
3027,450.3215942,89.2199707
3028,454.8135986,91.47601318
3029,447.7548065,102.776001
3030,450.2684021,101.7080078
3031,450.1403961,103.5960083
3032,488.4252,88.0800396
3033,483.9263916,74.9119873
3034,487.9039917,77.76000976
3035,487.6492004,91.91998291
3036,487.2716064,75.4320068
3037,486.4003906,79.564026
3038,481.3251953,53.64398193
3039,478.4588013,70.4199828
3040,478.2019958,67.47998047
3041,480.9616089,54.15197754
3042,482.490372,47.1279956
3043,478.7568054,65.85601806
3044,479.7579956,74.89196777
3045,473.9604034,71.0679932
3046,477.4844055,74.6119996
3047,482.2524109,47.8200072
3048,428.8811951,22.6840208
3049,431.7664032,44.11199951
3050,470.7201691,60.86828613
3051,459.7319946,63.38397217
3052,439.3896027,65.86798096
3053,444.0299988,74.86798096
3054,442.316803,187.2039795
3055,459.0204,72.1279956
3056,472.122406,65.37597656
3057,479.5043945,88.59997558
3058,467.3811951,57.22399902
3059,459.8432007,67.98400879
3060,472.0744,102.0759876
3061,502.552002,79.52801514
3062,483.321992,143.2039636
3063,466.802002,90.84399414
3064,475.464798,123.632019
3065,475.544008,110.2999876
3066,479.990387,116.9320068
3067,443.655592,474.7703996
3068,439.642,480.3677156
3069,466.3544006,431.7904053
3070,421.127594,465.0623932
3071,453.9656067,241.8760071
3072,428.551748,207.2690036
3073,476.763216,263.1999876
3074,138.214798,452.1144104
3075,162.2883987,449.5207825
3076,247.807472,432.0792796
3077,223.915068,413.0855956
3078,128.3132019,551.2108002
3079,172.4599991,497.163559
3080,173.0415993,522.9792023
3081,182.7201195,518.1940002
3082,213.4538798,517.7335968
3083,209.3079205,492.3992004
3084,171.6843987,539.4720001
3085,178.1411133,517.433548
3086,165.8036,526.7267916
3087,191.08852,526.5459916
3088,131.1924,499.8015916
3089,153.656,500.6087956
3090,118.4499969,513.4272003
3091,111.3143997,513.2947998
3092,148.6611099,515.683548
3093,141.7472,531.6663971
3094,203.4637604,466.9776001
3095,216.074832,467.8295916
3096,163.1671982,548.5235901
3097,257.33,891.1563956
3098,214.375556,859.5402236
3099,364.303332,761.2624396
3100,228.8,845.7079956
3101,365.4511108,864.6368866
3102,124.459198,128.8599854
3103,312.3331985,1171.787994
3104,386.91274,721.6480876
3105,415.9732056,1079.197998
3106,371.4656067,994.9667969
3107,347.959412,897.1252636
3108,351.528628,1182.445452
3109,322.6987991,1186.496002
3110,320.213204,1116.181184
3111,320.3455556,1139.345773
3112,325.28868,1156.107596
3113,329.7644444,1158.307996
3114,314.9524002,1119.608002
3115,195.5388889,519.5024414
3116,329.518404,930.4587996
3117,342.802002,925.6884003
3118,365.223204,892.0975956
3119,410.8372,1105.611196
3120,420.266352,1087.261088
3121,371.9523926,998.7279968
3122,84.811203,1200.339996
3123,380.8768005,272.6159973
3124,363.5191956,294.4320068
3125,180.5578257,1367.426182
3126,193.152224,1345.09244
3127,176.608024,1369.324428
3128,148.1740036,798.3855972
3129,383.1976013,421.8483887
3130,341.428424,376.3263396
3131,268.92,1026.131328
3132,386.0256042,847.8623962
3133,319.7522222,1113.451329
3134,398.7559967,853.7919922
3135,351.3455556,1107.653551
3136,355.1633333,1196.007996
3137,348.4,1039.720218
3138,254.668,409.8359956
3139,202.82668,877.7923876
3140,441.217608,226.9799796
3141,370.2925,1140.125812
3142,319.585424,940.1535516
3143,314.8824005,1147.347992
3144,133.9477768,546.8157654
3145,461.8840027,60.70397949
3146,462.1656036,59.1599732
3147,501.9529153,631.6212759
3148,416.970124,833.9631076
3149,421.038804,476.7903916
3150,420.7832031,474.4447937
3151,416.2223969,249.071991
3152,512.023569,379.3778
3153,465.6660004,121.4799804
3154,325.371112,846.4791076
3155,145.3087997,533.5431976
3156,131.3325634,523.3068489
3157,192.9475994,515.3083954
3158,187.8668404,519.5883942
3159,193.4348,511.6987956
3160,135.010804,493.6979996
3161,173.4704018,516.749588
3162,112.8463974,515.7487946
3163,193.4418793,439.9888
3164,206.128282,443.8263473
3165,218.4856,459.5387956
3166,213.1436801,496.1631927
3167,365.196868,848.7103876
3168,348.8975983,396.7179871
3169,483.1888123,1071.249207
3170,466.358796,1079.484008
3171,431.9644012,348.162384
3172,325.92,872.0235512
3173,184.970712,1184.614696
3174,366.1033333,1177.210218
3175,429.804396,802.1151956
3176,401.172,1244.279996
3177,474.747604,986.3023996
3178,502.7217117,511.0614738
3179,383.704,1150.479196
3180,481.749176,928.3093414
3181,427.866806,1062.841187
3182,485.803444,1292.5542
3183,374.9855957,914.7799988
3184,383.306668,910.3579956
3185,338.0533333,1154.83244
3186,75.03138,1316.028584
3187,216.500044,1120.915984
3188,388.267776,1229.916884
3189,424.961112,810.3624396
3190,325.354644,1165.948168
3191,350.2536,1198.387196
3192,222.9296,1013.242396
3193,110.0136,459.7641956
3194,340.63,1126.446884
3195,463.1531982,904.5479889
3196,451.4644012,1176.47998
3197,245.137868,1044.004508
3198,317.134444,929.8291076
3199,421.485556,1215.977996
3200,329.068264,1141.396384
3201,462.8824005,1178.811981
3202,379.9065094,895.0145874
3203,369.782652,875.0903636
3204,376.452316,840.0204396
3205,85.2463074,1181.11438
3206,331.21,1176.732796
3207,251.8266792,1042.421997
3208,375.4370422,881.8918457
3209,385.2568054,854.6911926
3210,337.292224,1119.721328
3211,359.242,1130.086796
3212,367.978404,777.9367236
3213,393.7272,1053.022396
3214,384.7835999,271.4599915
3215,462.7612,71.59197998
3216,462.8115997,72.395996
3217,183.4679985,415.7080078
3218,174.016,473.7047956
3219,50.638448,424.6452236
3220,311.0255966,669.573597
3221,244.816668,746.1691076
3222,239.49,751.8799956
3223,179.1332016,844.0411987
3224,184.322224,853.3635516
3225,342.9612,1190.250396
3226,384.421204,1210.92398
3227,406.9855556,1220.070218
3228,330.358,1147.510796
3229,411.0082222,1235.584496
3230,325.0422222,1143.001329
3231,198.0524807,1209.783997
3232,224.7411199,1231.09201
3233,236.02776,1226.199984
3234,200.3716,1282.018796
3235,137.1923981,1291.968018
3236,149.6744003,1214.820007
3237,393.69,1167.894664
3238,215.761112,409.1746636
3239,382.9544067,1179.227997
3240,409.2424,1199.154796
3241,321.092224,925.9402196
3242,222.3,837.4035956
3243,219.132,802.9079971
3244,240.6244,1012.028796
3245,188.0455608,1244.731995
3246,198.42224,827.4679956
3247,479.7232056,1030.780396
3248,374.1688889,1128.901329
3249,399.58,1048.707996
3250,356.575608,1248.451964
3251,288.9252701,1033.227417
3252,191.1348533,1306.106163
3253,427.120408,1292.064028
3254,215.093336,783.1479956
3255,290.132612,351.4460596
3256,462.4788786,535.8517477
3257,491.168,1241.083996
3258,416.7612,1287.839968
3259,354.8866667,723.8779956
3260,261.1933333,763.0935512
3261,175.4519997,834.9983978
3262,321.81,1151.354664
3263,196.9111195,1256.356018
3264,220.732,839.9079971
